CAGDP1 County and MSA gross domestic product (GDP) summary,,,,,,,,,,
CAGDP1 County and MSA gross domestic product (GDP) summary,,,,,,,,,,
County,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2017,2018,2019,2020,2021,2022,2023
35006,"Cibola, NM",1,Real GDP (thousands of chained 2017 dollars),631112,634675,626267,635821,605445,595813,628390
35006,"Cibola, NM",2,Chain-type quantity indexes for real GDP,100,100.564,99.232,100.746,95.933,94.407,99.569
35006,"Cibola, NM",3,Current-dollar GDP (thousands of current dollars),631112,649036,654657,685048,683937,718530,789388
35007,"Colfax, NM",1,Real GDP (thousands of chained 2017 dollars),449330,442000,442440,440312,447314,438455,470242
35007,"Colfax, NM",2,Chain-type quantity indexes for real GDP,100,98.369,98.467,97.993,99.551,97.58,104.654
35007,"Colfax, NM",3,Current-dollar GDP (thousands of current dollars),449330,454121,461352,461250,510279,553223,602844
35009,"Curry, NM",1,Real GDP (thousands of chained 2017 dollars),3119322,3037869,3096821,3114987,3099644,3233381,3246156
35009,"Curry, NM",2,Chain-type quantity indexes for real GDP,100,97.389,99.279,99.861,99.369,103.657,104.066
35009,"Curry, NM",3,Current-dollar GDP (thousands of current dollars),3119322,3094923,3223165,3306820,3480857,3901646,4072131
35011,"De Baca, NM",1,Real GDP (thousands of chained 2017 dollars),75427,79305,77336,79002,75740,72365,85891
35011,"De Baca, NM",2,Chain-type quantity indexes for real GDP,100,105.142,102.531,104.739,100.414,95.94,113.872
35011,"De Baca, NM",3,Current-dollar GDP (thousands of current dollars),75427,79154,78141,80702,90073,99778,115063
35013,"Doña Ana, NM",1,Real GDP (thousands of chained 2017 dollars),7305489,7447694,7736864,7464061,7978043,8139926,8537154
35013,"Doña Ana, NM",2,Chain-type quantity indexes for real GDP,100,101.947,105.905,102.171,109.206,111.422,116.859
35013,"Doña Ana, NM",3,Current-dollar GDP (thousands of current dollars),7305489,7605805,8073556,7997018,8899362,9640797,10565364
35015,"Eddy, NM",1,Real GDP (thousands of chained 2017 dollars),5386793,6064368,7331074,6919970,6518879,6346270,8060199
35015,"Eddy, NM",2,Chain-type quantity indexes for real GDP,100,112.578,136.093,128.462,121.016,117.812,149.629
35015,"Eddy, NM",3,Current-dollar GDP (thousands of current dollars),5386793,6534467,7354740,5904338,7702986,10150676,9988981
35017,"Grant, NM",1,Real GDP (thousands of chained 2017 dollars),1173074,1119064,1096801,997897,1146323,1197558,1173131
35017,"Grant, NM",2,Chain-type quantity indexes for real GDP,100,95.396,93.498,85.067,97.72,102.087,100.005
35017,"Grant, NM",3,Current-dollar GDP (thousands of current dollars),1173074,1149737,1143874,1063366,1333775,1545970,1590568
35019,"Guadalupe, NM",1,Real GDP (thousands of chained 2017 dollars),138094,149597,149316,148047,161090,174286,187534
35019,"Guadalupe, NM",2,Chain-type quantity indexes for real GDP,100,108.33,108.126,107.207,116.652,126.208,135.801
35019,"Guadalupe, NM",3,Current-dollar GDP (thousands of current dollars),138094,152932,156632,158892,184339,216923,238071
35021,"Harding, NM",1,Real GDP (thousands of chained 2017 dollars),47665,43679,39215,46043,42434,41763,36554
35021,"Harding, NM",2,Chain-type quantity indexes for real GDP,100,91.638,82.272,96.597,89.027,87.618,76.69
35021,"Harding, NM",3,Current-dollar GDP (thousands of current dollars),47665,49717,38345,36639,52034,70469,48515
35023,"Hidalgo, NM",1,Real GDP (thousands of chained 2017 dollars),186280,200103,209710,200890,202053,186402,200238
35023,"Hidalgo, NM",2,Chain-type quantity indexes for real GDP,100,107.421,112.578,107.843,108.467,100.065,107.493
35023,"Hidalgo, NM",3,Current-dollar GDP (thousands of current dollars),186280,204061,217840,212307,231450,234177,254960
35025,"Lea, NM",1,Real GDP (thousands of chained 2017 dollars),4776874,5832463,6747017,6346278,6202248,6336653,8531127
35025,"Lea, NM",2,Chain-type quantity indexes for real GDP,100,122.098,141.243,132.854,129.839,132.653,178.592
35025,"Lea, NM",3,Current-dollar GDP (thousands of current dollars),4776874,6228704,6646822,5221038,7481360,10738558,10425806
35027,"Lincoln, NM",1,Real GDP (thousands of chained 2017 dollars),628543,651922,661413,683444,641113,643864,670461
35027,"Lincoln, NM",2,Chain-type quantity indexes for real GDP,100,103.72,105.23,108.735,102,102.438,106.669
35027,"Lincoln, NM",3,Current-dollar GDP (thousands of current dollars),628543,667277,694739,740414,724350,775289,848868
35028,"Los Alamos, NM",1,Real GDP (thousands of chained 2017 dollars),2231836,2273911,2295378,2382196,2533462,2757222,3085463
35028,"Los Alamos, NM",2,Chain-type quantity indexes for real GDP,100,101.885,102.847,106.737,113.515,123.541,138.248
35028,"Los Alamos, NM",3,Current-dollar GDP (thousands of current dollars),2231836,2308271,2356013,2478939,2648460,2973481,3487702
35029,"Luna, NM",1,Real GDP (thousands of chained 2017 dollars),800534,824327,845478,857059,859213,859936,904129
35029,"Luna, NM",2,Chain-type quantity indexes for real GDP,100,102.972,105.614,107.061,107.33,107.42,112.941
35029,"Luna, NM",3,Current-dollar GDP (thousands of current dollars),800534,841738,882773,913839,985423,1064209,1154999
35031,"McKinley, NM",1,Real GDP (thousands of chained 2017 dollars),2227566,2307971,2571211,2436459,2279213,2214002,2275793
35031,"McKinley, NM",2,Chain-type quantity indexes for real GDP,100,103.61,115.427,109.378,102.319,99.391,102.165
35031,"McKinley, NM",3,Current-dollar GDP (thousands of current dollars),2227566,2394067,2676566,2502608,2533044,2673919,2879914
35033,"Mora, NM",1,Real GDP (thousands of chained 2017 dollars),94359,107878,105825,101224,105492,96009,113386
35033,"Mora, NM",2,Chain-type quantity indexes for real GDP,100,114.328,112.152,107.276,111.799,101.749,120.165
35033,"Mora, NM",3,Current-dollar GDP (thousands of current dollars),94359,108871,108689,105959,121166,121753,143774
35035,"Otero, NM",1,Real GDP (thousands of chained 2017 dollars),2683571,2712278,2725385,2781560,2859523,2908504,2901741
35035,"Otero, NM",2,Chain-type quantity indexes for real GDP,100,101.07,101.558,103.651,106.557,108.382,108.13
35035,"Otero, NM",3,Current-dollar GDP (thousands of current dollars),2683571,2783795,2858197,2984341,3185945,3423019,3581645
35037,"Quay, NM",1,Real GDP (thousands of chained 2017 dollars),283470,288286,296052,287003,289827,296604,283466
35037,"Quay, NM",2,Chain-type quantity indexes for real GDP,100,101.699,104.439,101.246,102.243,104.634,99.999
35037,"Quay, NM",3,Current-dollar GDP (thousands of current dollars),283470,295428,311090,308603,338349,380603,369110
35039,"Rio Arriba, NM",1,Real GDP (thousands of chained 2017 dollars),1035508,1045161,1066382,1007174,1025639,1001361,1027897
35039,"Rio Arriba, NM",2,Chain-type quantity indexes for real GDP,100,100.932,102.982,97.264,99.047,96.702,99.265
35039,"Rio Arriba, NM",3,Current-dollar GDP (thousands of current dollars),1035508,1097853,1102089,1018331,1175479,1304968,1290272
35041,"Roosevelt, NM",1,Real GDP (thousands of chained 2017 dollars),671658,666212,673973,644544,664359,719376,682041
35041,"Roosevelt, NM",2,Chain-type quantity indexes for real GDP,100,99.189,100.345,95.963,98.913,107.105,101.546
35041,"Roosevelt, NM",3,Current-dollar GDP (thousands of current dollars),671658,673195,691345,672399,773123,937063,879243
35043,"Sandoval, NM",1,Real GDP (thousands of chained 2017 dollars),3497474,3485997,3817076,3704152,3899020,4179572,4401759
35043,"Sandoval, NM",2,Chain-type quantity indexes for real GDP,100,99.672,109.138,105.909,111.481,119.503,125.855
35043,"Sandoval, NM",3,Current-dollar GDP (thousands of current dollars),3497474,3556671,3972109,3944546,4285055,4874900,5389854
35045,"San Juan, NM",1,Real GDP (thousands of chained 2017 dollars),5756828,5571010,5616181,5215071,5232665,5261890,5389548
35045,"San Juan, NM",2,Chain-type quantity indexes for real GDP,100,96.772,97.557,90.589,90.895,91.403,93.62
35045,"San Juan, NM",3,Current-dollar GDP (thousands of current dollars),5756828,5760914,5823724,5311398,5902220,6673186,6822347
35047,"San Miguel, NM",1,Real GDP (thousands of chained 2017 dollars),646624,670875,680626,625630,658388,656660,693123
35047,"San Miguel, NM",2,Chain-type quantity indexes for real GDP,100,103.75,105.258,96.753,101.819,101.552,107.191
35047,"San Miguel, NM",3,Current-dollar GDP (thousands of current dollars),646624,687808,714831,681976,743709,777744,854409
35049,"Santa Fe, NM",1,Real GDP (thousands of chained 2017 dollars),6940839,7088694,7125371,6715262,7351004,7389917,7512205
35049,"Santa Fe, NM",2,Chain-type quantity indexes for real GDP,100,102.13,102.659,96.75,105.909,106.47,108.232
35049,"Santa Fe, NM",3,Current-dollar GDP (thousands of current dollars),6940839,7251948,7463080,7252660,8235741,8703754,9278913
35051,"Sierra, NM",1,Real GDP (thousands of chained 2017 dollars),281364,283215,293269,306826,315155,310361,311965
35051,"Sierra, NM",2,Chain-type quantity indexes for real GDP,100,100.658,104.231,109.049,112.009,110.306,110.876
35051,"Sierra, NM",3,Current-dollar GDP (thousands of current dollars),281364,289287,306581,330216,359141,379335,396109
35053,"Socorro, NM",1,Real GDP (thousands of chained 2017 dollars),489513,486028,494589,478982,484267,503018,521423
35053,"Socorro, NM",2,Chain-type quantity indexes for real GDP,100,99.288,101.037,97.849,98.929,102.759,106.519
35053,"Socorro, NM",3,Current-dollar GDP (thousands of current dollars),489513,495081,513543,512225,546621,604749,646286
35055,"Taos, NM",1,Real GDP (thousands of chained 2017 dollars),966871,1002668,1007956,924372,1022065,1055239,1076474
35055,"Taos, NM",2,Chain-type quantity indexes for real GDP,100,103.702,104.249,95.605,105.709,109.14,111.336
35055,"Taos, NM",3,Current-dollar GDP (thousands of current dollars),966871,1026755,1058188,996592,1147700,1259724,1352954
35057,"Torrance, NM",1,Real GDP (thousands of chained 2017 dollars),370883,393654,396079,425559,498570,549473,595372
35057,"Torrance, NM",2,Chain-type quantity indexes for real GDP,100,106.14,106.793,114.742,134.428,148.152,160.528
35057,"Torrance, NM",3,Current-dollar GDP (thousands of current dollars),370883,400344,411771,450631,576822,699725,763128
35059,"Union, NM",1,Real GDP (thousands of chained 2017 dollars),178379,170321,157903,161452,159417,157214,128861
35059,"Union, NM",2,Chain-type quantity indexes for real GDP,100,95.483,88.521,90.511,89.37,88.135,72.24
35059,"Union, NM",3,Current-dollar GDP (thousands of current dollars),178379,177660,160694,159163,184697,212883,166981
35061,"Valencia, NM",1,Real GDP (thousands of chained 2017 dollars),1518973,1616488,1562223,1583563,1643469,1680553,1784303
35061,"Valencia, NM",2,Chain-type quantity indexes for real GDP,100,106.42,102.847,104.252,108.196,110.637,117.468
35061,"Valencia, NM",3,Current-dollar GDP (thousands of current dollars),1518973,1658227,1644099,1714326,1849766,2042227,2295699
